Date,Market,OpenInterest,ProdLong,ProdShort,SwapLong,SwapShort,MMLong,MMShort,OtherLong,OtherShort,ChangeOI,ChangeMMLong,ChangeMMShort,MMNet,SwapNet,ProducerNet,OtherNet,SpecPressure,DealerPressure,ProdPressure,PsychophysicalPositioning,PP_signed,PositionShock,MMNet_EWM,PosMomentum,CrowdingIndex,DivergenceIndex
2018-12-31,,705063,41071,114554,87528,180691,141965,69254,84178,11985,-11273.0,9839.0,-5924.0,72711,-93163,-73483,72193,0.10312695461256653,-0.1321342915455782,-0.1042218922280704,-0.15159114824308584,-0.15159114824308584,0.6448090189612555,-7081.889230175621,79792.88923017563,0.5532675910882735,0.23526124615814475
2019-01-08,,706555,33669,97707,92216,171951,127650,77702,84163,12819,1492.0,-14315.0,8448.0,49948,-79735,-64038,71344,0.07069230279313005,-0.1128503796590499,-0.09063413322388207,-0.4928635221874635,-0.4928635221874635,-0.9606833587529582,-2857.452990903353,52805.45299090335,0.4815965793881689,0.18354268245217994
2019-01-15,,758539,64355,126801,95251,166671,132256,88450,83538,14367,51984.0,4606.0,10748.0,43806,-71420,-62446,69171,0.057750491405188134,-0.09415468420213068,-0.08232404662120207,-0.5856780797145118,-0.5856780797145118,-0.25952793422582326,599.0990824968951,43206.9009175031,0.46225803201471016,0.1519051756073188
2019-01-22,,767712,69893,132071,98171,151706,121311,87212,77589,14749,9173.0,-10946.0,-1238.0,34099,-53535,-62178,62840,0.044416395731732734,-0.06973318119294736,-0.08099130924096536,-0.7917714338806248,-0.7917714338806248,-0.41075387102585925,3080.573224534162,31018.42677546584,0.43169481492676415,0.11414957692468009
2019-01-29,,731659,34894,107828,97985,169078,147031,91227,83698,15312,-36053.0,25720.0,4015.0,55804,-71093,-72934,68386,0.07627050306221887,-0.09716684958430089,-0.09968304907067363,-0.2577766641338401,-0.2577766641338401,0.9091467655030282,6986.012244939039,48817.98775506096,0.5393822065990795,0.17343735264651977
2019-02-05,,742347,38228,111842,109276,189748,153563,87031,80092,15857,10688.0,6533.0,-4196.0,66532,-80472,-73614,64235,0.08962385515129717,-0.10840213538951461,-0.09916386811019645,-0.04811351397720314,-0.04811351397720314,0.4511999808875241,11396.826152721333,55135.17384727867,0.583965666300413,0.19802599054081177
2019-02-12,,735815,38917,112841,111248,186418,150680,86186,78176,16118,-6532.0,-2883.0,-845.0,64494,-75170,-73924,62058,0.08764974891786659,-0.10215883068434321,-0.1004654702608672,-0.046971208049278484,-0.046971208049278484,-0.08584625032394605,15329.95014140864,49164.04985859136,0.5769459953776259,0.18980857960220981
2019-02-19,,826311,45581,131153,99294,206094,187298,78587,83018,21101,90496.0,36618.0,-7599.0,108711,-106800,-85572,61917,0.13156184535846674,-0.12924915679447568,-0.10355907158442766,0.49776690690102837,0.49776690690102837,1.7999536242058078,22247.06494574874,86463.93505425125,0.7675380560681258,0.2608110021529424
2019-02-26,,742474,35695,120964,98706,199696,176535,72305,78613,21909,-83837.0,-10763.0,-6283.0,104230,-100990,-85269,56704,0.14038202011114193,-0.13601823094142018,-0.11484442552870539,0.4713367782487933,0.4713367782487933,-0.18481826282060446,28319.874949767353,75910.12505023264,0.7512933081499259,0.2764002510525621
2019-03-05,,699480,28907,102146,106973,158284,135378,87506,68331,18807,-42994.0,-41157.0,15201.0,47872,-51311,-73239,49524,0.06843941213472865,-0.0733559215417167,-0.1047049236575742,-0.2724716356549412,-0.2724716356549412,-2.2174477915303563,29768.180509043847,18103.819490956153,0.5469814350917007,0.14179533367644537
2019-03-12,,773326,43255,105756,102781,170647,140494,98720,74821,17743,73846.0,5117.0,11214.0,41774,-67866,-62501,57078,0.05401861569376951,-0.08775859081422324,-0.08082102502696147,-0.376433764566883,-0.376433764566883,-0.24059447995206334,30657.500471336894,11116.499528663106,0.5248746569606624,0.14177720650799275
2019-03-19,,774937,51053,118282,97703,172380,144750,87004,72969,18588,1611.0,4255.0,-11716.0,57746,-74677,-67229,54381,0.07451702525495621,-0.09636525291733393,-0.08675414904695479,-0.03219662892787907,-0.03219662892787907,0.6319447797084923,32664.055991978606,25081.944008021394,0.5827771594711485,0.17088227817229013
2019-03-26,,744171,33503,101904,94532,196279,153684,73927,73160,15792,-30766.0,8934.0,-13077.0,79757,-101747,-68401,57368,0.10717563570738446,-0.13672529566457173,-0.09191570217060326,0.3212081839738432,0.3212081839738432,0.9019211179131191,36152.422214795006,43604.577785204994,0.7411345360762035,0.24390093137195618
2019-04-02,,658649,32694,89754,101367,168459,122356,83198,72476,12664,-85522.0,-31328.0,9271.0,39158,-67092,-57060,59812,0.05945199947164575,-0.10186305604350723,-0.08663187828418475,-0.3568114132710712,-0.3568114132710712,-1.6526376042897306,36375.05760629167,2782.9423937083266,0.5765015024148125,0.161315055515153
2019-04-09,,677719,33944,92510,89605,177481,133045,77308,73764,12157,19070.0,10689.0,-5891.0,55737,-87876,-58566,61607,0.08224205017123616,-0.12966435941739865,-0.08641634659792628,0.024986601543325174,0.024986601543325174,0.6712684539429462,37809.275561381175,17927.724438618825,0.6437310170598087,0.21190640958863483
2019-04-16,,674009,33367,76536,107045,144290,101949,105918,75332,15646,-3710.0,-31096.0,28611.0,-3969,-37245,-43169,59686,-0.005888645403844756,-0.05525890603834667,-0.06404810618255839,-2.5664885867841294,2.5664885867841294,-2.3003413840987323,34714.588482760344,-38683.588482760344,0.45562445945199936,0.049370260634501915
2019-04-23,,673157,31496,66857,114935,137335,91734,114062,75232,16882,-852.0,-10215.0,8144.0,-22328,-22400,-35361,58350,-0.03316908239831124,-0.033276041101852914,-0.052530093276902716,-0.8043112999039925,0.8043112999039925,-0.7120938929490903,30489.21155811143,-52817.211558111434,0.3810740600793501,0.00010695870354167358
2019-04-30,,637690,29999,81192,109601,152090,103660,93220,74082,14372,-35466.0,11926.0,-20842.0,10440,-42489,-51193,59710,0.016371591212030925,-0.06662955354482586,-0.08027881886182942,-1.5483699314068495,-1.5483699314068495,1.3204204379869875,29004.084776029104,-18564.084776029104,0.5358445116191196,0.08300114475685678
2019-05-07,,665348,33039,80236,100016,153255,112265,92544,74039,15613,27658.0,8605.0,-676.0,19721,-53239,-47197,58426,0.029640128173527236,-0.08001677317734479,-0.0709358110342257,-0.8993629531544809,-0.8993629531544809,0.3734047513176363,28316.448866693616,-8595.448866693616,0.5796807103721897,0.10965690135087203
2019-05-14,,740685,52244,115814,93677,171110,149824,83902,78400,15874,75337.0,37559.0,-8643.0,65922,-77433,-63570,62526,0.08900139735515097,-0.10454241681686546,-0.08582595840336986,0.2937941617062506,0.2937941617062506,1.8111858046769576,31102.04524693853,34819.954753061465,0.7978981673908936,0.19354381417201644
2019-05-21,,724237,57864,120391,105310,143966,120279,95901,71488,16177,-16448.0,-29545.0,12000.0,24378,-38656,-62527,55311,0.03366025209979606,-0.05337479305807353,-0.08633499807383495,-0.6997638725624941,-0.6997638725624941,-1.5876628453473687,30603.96782123938,-6225.967821239381,0.6016767428679388,0.08703504515786958
2019-05-28,,669686,60834,123134,105864,152297,125944,92810,69053,16654,-54551.0,5665.0,-3092.0,33134,-46433,-62300,52399,0.04947691903369639,-0.06933547961283348,-0.09302867313935187,-0.3818131996784491,-0.3818131996784491,0.3398934565832158,30791.377612258686,2342.622387741314,0.643033251464198,0.11881239864652987
2019-06-04,,720079,41139,124446,90006,199394,174233,56318,78609,20858,50393.0,48289.0,-36492.0,117915,-109388,-83307,57751,0.16375286600498,-0.1519111097532354,-0.11569147274118534,0.8641560631450167,0.8641560631450167,2.9912649503087456,37244.979270609896,80670.0207293901,1.0,0.3156639757582154
2019-06-11,,764776,46038,136187,93479,227735,186856,30138,73987,24764,44698.0,12624.0,-26180.0,156718,-134256,-90149,49223,0.20492013347699195,-0.175549441928094,-0.11787634549201335,1.1135994827638063,1.1135994827638063,1.3467422938017453,46094.832657972125,110623.16734202788,1.0,0.38046957540508597
2019-06-18,,858867,52208,151171,94870,251505,216650,26969,74826,28974,94090.0,29793.0,-3169.0,189681,-156635,-98963,45852,0.22085025970260821,-0.18237398805635796,-0.11522505812890704,1.2442523458445292,1.2442523458445292,1.1573442621699033,56730.84505367789,132950.15494632212,1.0,0.40322424775896615
2019-06-25,,1014917,67900,190731,98002,278079,255572,25908,82885,33585,156050.0,38922.0,-1062.0,229664,-180077,-122831,49300,0.2262884551150488,-0.17743027262327857,-0.12102566022640275,1.3591835833007366,1.3591835833007366,1.3907970143960575,69540.70838303509,160123.2916169649,1.0,0.4037187277383274
2019-07-02,,1031393,68320,205037,97626,285666,258490,17327,85880,32220,16476.0,2918.0,-8580.0,241163,-188040,-136717,53660,0.23382260690153997,-0.18231653695536038,-0.13255567955182943,1.3336599758695102,1.3336599758695102,0.3998427932264125,82253.47072503249,158909.5292749675,1.0,0.4161391438569003
2019-07-09,,1010098,69203,207701,101003,272713,241396,24254,89286,31873,-21294.0,-17094.0,6926.0,217142,-171710,-138498,57413,0.21497122061423743,-0.1699934065803516,-0.13711342859801723,1.1660148578390634,1.1660148578390634,-0.8276889424857179,92245.21363428934,124896.78636571066,0.9302064084236952,0.384964627194589
2019-07-16,,1038695,85509,211517,98793,285857,248138,28250,90109,30724,28597.0,6742.0,3996.0,219888,-187064,-126008,59385,0.21169640751134838,-0.18009521563115255,-0.1213137639056701,1.1239053936873884,1.1239053936873884,0.09560696400979846,101700.2348465642,118187.7651534358,0.9381849772788025,0.39179162314250093
2019-07-23,,1088147,93866,217199,98975,294062,245590,28073,92508,30195,49451.0,-2548.0,-177.0,217517,-195087,-123333,62313,0.1998967051326705,-0.17928368134084824,-0.11334222306361182,1.0631082566394274,1.0631082566394274,-0.08259386542561209,110279.25448755945,107237.74551244055,0.9312959799170182,0.3791803864735187
2019-07-30,,964960,63026,192813,96517,294153,257903,26538,89912,28430,-123186.0,12313.0,-1535.0,231365,-197636,-129787,61482,0.23976641518819433,-0.20481263472061018,-0.13449987564251367,1.077269533022492,1.077269533022492,0.4840021931220456,119248.56896996245,112116.43103003755,0.9715316760224539,0.4445790499088045
2019-08-06,,1112432,84111,222098,90247,330942,305302,20220,97255,35713,147471.0,47399.0,-6317.0,285082,-240695,-137987,61542,0.25626914723776373,-0.21636828138708702,-0.12404084024911186,1.233325223015173,1.233325223015173,1.8449065308810382,131532.5268240393,153549.4731759607,1.0,0.47263742862485075
2019-08-13,,1183351,91125,230986,87615,326449,298756,20788,97469,31169,70919.0,-6546.0,567.0,277968,-238834,-139861,66300,0.23489902826802866,-0.20182853608101062,-0.11819062983003352,1.1626300221673638,1.1626300221673638,-0.24500563373970402,142379.5989111475,135588.4010888525,0.981669247676447,0.43672756434903925
2019-08-20,,1189816,95098,240259,86421,327371,302312,17222,96670,32114,6466.0,3557.0,-3566.0,285090,-240950,-145161,64556,0.2396084772771588,-0.2025103041142496,-0.12200289792707444,1.143247190157721,1.143247190157721,0.24547391158133394,152950.739732544,132139.260267456,1.0,0.4421187813914084
2019-08-27,,1215303,90238,242190,87262,334133,310219,22368,105026,31504,25487.0,7906.0,5146.0,287851,-246871,-151952,73522,0.23685533566526207,-0.2031353497851976,-0.12503219361755874,1.107707757569159,1.107707757569159,0.09514941274476546,162943.3516042074,124907.64839579261,1.0,0.43999068545045966
2019-09-03,,1217186,87707,248441,90253,331131,312286,21577,102330,28341,1883.0,2067.0,-791.0,290709,-240878,-160734,73989,0.23883695671820082,-0.1978974454191882,-0.13205376992505666,1.0756437210704222,1.0756437210704222,0.09878443973605536,172407.47370759945,118301.52629240055,1.0,0.436734402137389
2019-09-10,,1125346,80453,237557,101229,291147,271006,23278,90259,28213,-91840.0,-41280.0,1701.0,247728,-189918,-157104,62046,0.22013496293584373,-0.16876409566479997,-0.13960506368707934,0.8820303935887799,0.8820303935887799,-1.4445674207424029,177986.77195148097,69741.22804851903,0.8908330327798069,0.38889905860064367
2019-09-17,,1177110,84091,246117,99542,302242,278969,17091,94804,28373,51764.0,7963.0,-6187.0,261878,-202700,-162026,66431,0.22247538462845443,-0.17220140853446153,-0.1376472886985923,0.9030212103346047,0.9030212103346047,0.4757015850682985,184200.93699211202,77677.06300788798,0.9267724615079829,0.39467679316291593
2019-09-24,,1247777,92025,253722,99442,329750,308857,16791,95531,29632,70667.0,29888.0,-301.0,292066,-230308,-161697,65899,0.2340690684312982,-0.18457464755320863,-0.12958805940484558,0.9739542534919786,0.9739542534919786,1.0098138234580576,192190.941659363,99875.05834063701,1.0,0.41864371598450684
2019-10-01,,1050013,68101,221554,104128,288104,254412,19238,92598,26271,-197764.0,-54445.0,2448.0,235174,-183976,-153453,66327,0.22397246510281302,-0.17521306879057688,-0.14614390488498713,0.7294342911331846,0.7294342911331846,-1.8244205197936667,195374.87190681757,39799.12809318243,0.8559969626020376,0.3991855338933899
2019-10-08,,1078067,68611,227111,106372,301174,268591,18959,95822,28535,28053.0,14179.0,-279.0,249632,-194802,-158500,67287,0.2315551816352787,-0.18069563394482904,-0.14702240213270604,0.7645349881968422,0.7645349881968422,0.4695844312237753,199393.91843223848,50238.08156776152,0.8830793816989502,0.41225081558010773
2019-10-15,,1058248,66039,217802,111894,280061,245189,25436,95819,32353,-19819.0,-23402.0,6477.0,219753,-168167,-151763,63466,0.20765737331891956,-0.15891076571843274,-0.14340967334689034,0.607318467778396,0.607318467778396,-0.9943385047125972,200901.99854836895,18851.001451631048,0.8007522111701981,0.3665681390373523
2019-10-22,,1064778,63421,215034,113372,289842,248576,22646,97099,32496,6530.0,3387.0,-2790.0,225930,-176470,-151613,64603,0.21218507519877383,-0.16573407790168468,-0.14238930556416454,0.6035702565881051,0.6035702565881051,0.2056290505709655,202755.9245818231,23174.075418176886,0.8177720221530322,0.37791915310045854
2019-10-29,,1034568,64300,200803,116884,309257,260056,26955,98798,29484,-30210.0,11480.0,4309.0,233101,-192373,-136503,69314,0.22531240092483046,-0.18594524477849692,-0.1319420279768947,0.6060533759887599,0.6060533759887599,0.24019467183675933,205003.70794613252,28097.29205386748,0.8375306532940237,0.41125764570332735
2019-11-05,,1071020,59122,196144,120874,325405,261595,31111,101970,30772,36453.0,1539.0,4155.0,230484,-204531,-137022,71198,0.2152004631099326,-0.19096842262516106,-0.12793598625609232,0.5659924110492023,0.5659924110492023,-0.08760542062553135,206891.13698715973,23592.863012840273,0.8303198963987546,0.4061688857350937
2019-11-12,,1087776,80653,198568,119432,306138,229468,29156,97958,31081,16755.0,-32127.0,-1955.0,200312,-186706,-117915,66877,0.18414820698379078,-0.17164011708292884,-0.10840007501544435,0.40684366842888897,0.40684366842888897,-1.0126631943381825,206403.7935066294,-6091.793506629387,0.7331910414255556,0.3557883240667196
2019-11-19,,1105336,77864,202616,117253,327912,248776,23088,99589,26090,17560.0,19308.0,-6067.0,225688,-210659,-124752,73499,0.20418044829807408,-0.19058367772333482,-0.11286341890610638,0.500168733159179,0.500168733159179,0.8525450818900495,207832.25324687906,17855.74675312094,0.8069812209576207,0.39476412602140887
2019-11-26,,926134,52224,169114,119562,308018,228971,23337,97159,32657,-179201.0,-19805.0,249.0,205634,-188456,-116890,64502,0.2220348243342756,-0.20348675245698786,-0.126212837451168,0.38573196814373784,0.38573196814373784,-0.6704298807712114,207669.41967303617,-2035.4196730361728,0.7250838120320362,0.42552157679126346
2019-12-03,,983549,57268,182008,120097,326560,249390,22535,103754,33521,57415.0,20419.0,-802.0,226855,-206463,-124740,70233,0.23064941350151338,-0.2099163336041214,-0.12682642145942907,0.4534260728039902,0.4534260728039902,0.7239229800376699,209090.5737713298,17764.4262286702,0.7925819195022806,0.4405657471056348
2019-12-10,,964413,54639,173603,121947,305418,224914,27460,102309,30817,-19136.0,-24475.0,4924.0,197454,-183471,-118964,71492,0.20474008541983568,-0.19024111039565,-0.12335379137361276,0.28995392360615757,0.28995392360615757,-0.991117176731336,208228.60534382387,-10774.605343823874,0.6990655037946016,0.3949811958154857
2019-12-17,,1003799,57014,188967,122684,316355,243469,24201,103296,31038,39386.0,18555.0,-3259.0,219268,-193671,-131953,72258,0.21843815345502438,-0.19293802842999444,-0.13145360774417986,0.3697179865379921,0.3697179865379921,0.7335952266989421,209046.3382813184,10221.6617186816,0.7684497795759461,0.4113761818850188
2019-12-24,,1072332,63995,200887,120605,342816,266196,23277,110593,31379,68533.0,22727.0,-924.0,242919,-222211,-136892,79214,0.2265333870480411,-0.20722220357128202,-0.1276582252511349,0.4488191835801296,0.4488191835801296,0.7991491810358816,211555.4243345541,31363.57566544591,0.8436770421827389,0.4337555906193231
2019-12-31,,1099823,65436,210406,123100,370031,286427,23257,118008,30090,27491.0,20231.0,-20.0,263170,-246931,-144970,87918,0.23928395750952652,-0.22451885439748032,-0.13181211885912553,0.5055472263430847,0.5055472263430847,0.6832786180663372,215378.72623569824,47791.27376430176,0.9080898490429207,0.46380281190700684
2020-01-07,,1197110,78302,216999,119729,372562,299814,27512,118535,33341,97287.0,13387.0,4255.0,272302,-252833,-138697,85194,0.227466147638897,-0.2112028134423737,-0.11585986250219278,0.5130774273562437,0.5130774273562437,0.3105115841811753,219595.26503305393,52706.73496694607,0.9371362048894063,0.43866896108127074
2020-01-14,,1170516,87238,221969,119069,357136,290193,27858,109598,29844,-26595.0,-9621.0,346.0,262335,-238067,-134731,79754,0.22411910644536256,-0.2033863697719638,-0.11510393706707127,0.45033477306220704,0.45033477306220704,-0.33854303546726017,222761.1713269018,39573.82867309821,0.9054339459404441,0.4275054762173264
